latitudeRange	longitudeRange	timePeriod	speciescount	bincount	occurrenceount	item_001	item_002	item_003	item_004	item_005	item_006	item_007	item_008	item_009	item_010	item_011	item_012	item_013	item_014	item_015	item_016	item_017	item_018	item_019	item_020	item_021	item_022	item_023	item_024	item_025	item_026	item_027	item_028	item_029	item_030	item_031	item_032	item_033	item_034	item_035	item_036	item_037	item_038	item_039	item_040	item_041	item_042	item_043	item_044	item_045	item_046	item_047	item_048	item_049	item_050	item_051	item_052	item_053	item_054	item_055	item_056	item_057	item_058	item_059	item_060	item_061	item_062	item_063	item_064	item_065	item_066	item_067	item_068	item_069	item_070	item_071	item_072	item_073	item_074	item_075	item_076	item_077	item_078	item_079	item_080	item_081	item_082	item_083	item_084	item_085	item_086	item_087	item_088	item_089	item_090	item_091	item_092	item_093	item_094	item_095	item_096	item_097	item_098	item_099	item_100	item_101	item_102	item_103	item_104	item_105	item_106	item_107	item_108	item_109	item_110	item_111	item_112	item_113	item_114	item_115
-35.0,-34.0	+118.0,+119.0	1500-1899	2	3	8	Acacia empelioclada Maslin [ 2 / 5 ]	Acacia subcaerulea Lindl. [ 1 / 3 ]
-35.0,-34.0	+118.0,+119.0	1900-1969	52	149	230	Acacia drummondii Lindl. [ 13 / 17 ]	Acacia crispula Benth. [ 7 / 15 ]	Acacia leioderma Maslin [ 7 / 10 ]	Acacia moirii E.Pritz. [ 7 / 9 ]	Acacia sulcata R.Br. [ 7 / 11 ]	Acacia biflora R.Br. [ 6 / 8 ]	Acacia chrysocephala Maslin [ 6 / 17 ]	Acacia cupularis Domin [ 6 / 7 ]	Acacia myrtifolia (Sm.) Willd. [ 6 / 11 ]	Acacia bidentata Benth. [ 4 / 9 ]	Acacia ferocior Maiden [ 4 / 6 ]	Acacia glaucoptera Benth. [ 4 / 4 ]	Acacia harveyi Benth. [ 4 / 13 ]	Acacia subcaerulea Lindl. [ 4 / 7 ]	Acacia baxteri Benth. [ 3 / 6 ]	Acacia cochlearis (Labill.) H.L.Wendl. [ 3 / 3 ]	Acacia dictyoneura E.Pritz. [ 3 / 4 ]	Acacia keigheryi Maslin [ 3 / 4 ]	Acacia luteola Maslin [ 3 / 4 ]	Acacia pulchella R.Br. [ 3 / 3 ]	Acacia amputata Maslin [ 2 / 2 ]	Acacia assimilis S.Moore [ 2 / 2 ]	Acacia divergens Benth. [ 2 / 2 ]	Acacia gonophylla Benth. [ 2 / 2 ]	Acacia laricina Meisn. [ 2 / 2 ]	Acacia loxophylla Benth. [ 2 / 3 ]	Acacia maxwellii Maiden & Blakely [ 2 / 3 ]	Acacia mimica R.S.Cowan & Maslin [ 2 / 4 ]	Acacia mutabilis Maslin [ 2 / 2 ]	Acacia octonervia R.S.Cowan & Maslin [ 2 / 3 ]	Acacia robiniae Maslin [ 2 / 4 ]	Acacia saligna (Labill.) H.L.Wendl. [ 2 / 2 ]	Acacia trulliformis R.S.Cowan & Maslin [ 2 / 2 ]	Acacia varia Maslin [ 2 / 2 ]	Acacia aemula Maslin [ 1 / 2 ]	Acacia browniana H.L.Wendl. [ 1 / 1 ]	Acacia consobrina R.S.Cowan & Maslin [ 1 / 1 ]	Acacia dentifera Benth. [ 1 / 1 ]	Acacia empelioclada Maslin [ 1 / 1 ]	Acacia erinacea Benth. [ 1 / 1 ]	Acacia extensa Lindl. [ 1 / 1 ]	Acacia lasiocarpa Benth. [ 1 / 1 ]	Acacia longifolia (Andrews) Willd. [ 1 / 1 ]	Acacia lullfitziorum Maslin [ 1 / 2 ]	Acacia multispicata Benth. [ 1 / 4 ]	Acacia newbeyi Maslin [ 1 / 1 ]	Acacia nitidula Benth. [ 1 / 3 ]	Acacia plicata Maslin [ 1 / 2 ]	Acacia pycnocephala Maslin [ 1 / 2 ]	Acacia squamata Lindl. [ 1 / 1 ]	Acacia tetanophylla Maslin [ 1 / 1 ]	Acacia veronica Maslin [ 1 / 1 ]
-35.0,-34.0	+118.0,+119.0	1970-1999	80	638	1024	Acacia luteola Maslin [ 38 / 53 ]	Acacia browniana H.L.Wendl. [ 30 / 57 ]	Acacia sulcata R.Br. [ 28 / 40 ]	Acacia veronica Maslin [ 27 / 33 ]	Acacia myrtifolia (Sm.) Willd. [ 26 / 47 ]	Acacia subcaerulea Lindl. [ 26 / 29 ]	Acacia drummondii Lindl. [ 25 / 38 ]	Acacia leioderma Maslin [ 24 / 32 ]	Acacia crispula Benth. [ 23 / 56 ]	Acacia biflora R.Br. [ 22 / 40 ]	Acacia pulchella R.Br. [ 22 / 48 ]	Acacia cochlearis (Labill.) H.L.Wendl. [ 20 / 30 ]	Acacia varia Maslin [ 19 / 37 ]	Acacia moirii E.Pritz. [ 15 / 24 ]	Acacia declinata R.S.Cowan & Maslin [ 14 / 18 ]	Acacia dictyoneura E.Pritz. [ 14 / 15 ]	Acacia baxteri Benth. [ 12 / 16 ]	Acacia awestoniana R.S.Cowan & Maslin [ 11 / 11 ]	Acacia bidentata Benth. [ 11 / 17 ]	Acacia consobrina R.S.Cowan & Maslin [ 10 / 24 ]	Acacia cyclops A.Cunn. ex G.Don [ 10 / 12 ]	Acacia harveyi Benth. [ 10 / 14 ]	Acacia trulliformis R.S.Cowan & Maslin [ 10 / 12 ]	Acacia glaucoptera Benth. [ 8 / 10 ]	Acacia patagiata R.S.Cowan & Maslin [ 8 / 18 ]	Acacia pycnocephala Maslin [ 8 / 17 ]	Acacia saligna (Labill.) H.L.Wendl. [ 8 / 19 ]	Acacia chrysocephala Maslin [ 7 / 9 ]	Acacia triptycha F.Muell. ex Benth. [ 7 / 8 ]	Acacia willdenowiana H.L.Wendl. [ 7 / 9 ]	Acacia assimilis S.Moore [ 6 / 11 ]	Acacia delphina Maslin [ 6 / 8 ]	Acacia gonophylla Benth. [ 6 / 20 ]	Acacia spongolitica R.S.Cowan & Maslin [ 6 / 10 ]	Acacia aemula Maslin [ 5 / 5 ]	Acacia ferocior Maiden [ 5 / 5 ]	Acacia littorea Maslin [ 5 / 13 ]	Acacia mutabilis Maslin [ 5 / 7 ]	Acacia papulosa R.S.Cowan & Maslin [ 5 / 5 ]	Acacia sphacelata Benth. [ 5 / 10 ]	Acacia divergens Benth. [ 4 / 7 ]	Acacia errabunda Maslin [ 4 / 5 ]	Acacia heteroclita Meisn. [ 4 / 6 ]	Acacia keigheryi Maslin [ 4 / 4 ]	Acacia lasiocarpa Benth. [ 4 / 4 ]	Acacia lullfitziorum Maslin [ 4 / 6 ]	Acacia newbeyi Maslin [ 4 / 4 ]	Acacia nitidula Benth. [ 4 / 4 ]	Acacia robiniae Maslin [ 4 / 7 ]	Acacia acuminata Benth. [ 3 / 4 ]	Acacia applanata Maslin [ 3 / 3 ]	Acacia lasiocalyx C.R.P.Andrews [ 3 / 3 ]	Acacia maxwellii Maiden & Blakely [ 3 / 4 ]	Acacia crassiuscula H.L.Wendl. [ 2 / 7 ]	Acacia cupularis Domin [ 2 / 3 ]	Acacia empelioclada Maslin [ 2 / 4 ]	Acacia erinacea Benth. [ 2 / 2 ]	Acacia imparilis Maslin [ 2 / 2 ]	Acacia merrallii F.Muell. [ 2 / 2 ]	Acacia multispicata Benth. [ 2 / 3 ]	Acacia pravifolia F.Muell. [ 2 / 2 ]	Acacia tetanophylla Maslin [ 2 / 3 ]	Acacia acanthoclada F.Muell. [ 1 / 3 ]	Acacia amputata Maslin [ 1 / 17 ]	Acacia arcuatilis R.S.Cowan & Maslin [ 1 / 1 ]	Acacia binata Maslin [ 1 / 1 ]	Acacia brachyclada W.Fitzg. [ 1 / 1 ]	Acacia crassistipula Benth. [ 1 / 1 ]	Acacia extensa Lindl. [ 1 / 1 ]	Acacia laricina Meisn. [ 1 / 1 ]	Acacia leptospermoides Benth. [ 1 / 1 ]	Acacia loxophylla Benth. [ 1 / 3 ]	Acacia microbotrya Benth. [ 1 / 1 ]	Acacia mimica R.S.Cowan & Maslin [ 1 / 8 ]	Acacia octonervia R.S.Cowan & Maslin [ 1 / 1 ]	Acacia paradoxa DC. [ 1 / 4 ]	Acacia pentadenia Lindl. [ 1 / 1 ]	Acacia phlebopetala Maslin [ 1 / 1 ]	Acacia pycnantha Benth. [ 1 / 1 ]	Acacia viscifolia Maiden & Blakely [ 1 / 1 ]
-35.0,-34.0	+118.0,+119.0	2000-2017	48	142	188	Acacia aemula Maslin [ 14 / 15 ]	Acacia dictyoneura E.Pritz. [ 13 / 15 ]	Acacia trulliformis R.S.Cowan & Maslin [ 8 / 11 ]	Acacia sulcata R.Br. [ 7 / 11 ]	Acacia veronica Maslin [ 7 / 7 ]	Acacia declinata R.S.Cowan & Maslin [ 6 / 6 ]	Acacia biflora R.Br. [ 5 / 5 ]	Acacia harveyi Benth. [ 5 / 7 ]	Acacia chrysocephala Maslin [ 4 / 4 ]	Acacia drummondii Lindl. [ 4 / 10 ]	Acacia glaucoptera Benth. [ 4 / 7 ]	Acacia keigheryi Maslin [ 4 / 10 ]	Acacia luteola Maslin [ 4 / 4 ]	Acacia awestoniana R.S.Cowan & Maslin [ 3 / 4 ]	Acacia browniana H.L.Wendl. [ 3 / 6 ]	Acacia crispula Benth. [ 3 / 3 ]	Acacia leioderma Maslin [ 3 / 3 ]	Acacia sphacelata Benth. [ 3 / 3 ]	Acacia subcaerulea Lindl. [ 3 / 3 ]	Acacia applanata Maslin [ 2 / 5 ]	Acacia bidentata Benth. [ 2 / 5 ]	Acacia excentrica Maiden & Blakely [ 2 / 3 ]	Acacia lasiocalyx C.R.P.Andrews [ 2 / 3 ]	Acacia longifolia (Andrews) Willd. [ 2 / 2 ]	Acacia mimica R.S.Cowan & Maslin [ 2 / 4 ]	Acacia moirii E.Pritz. [ 2 / 2 ]	Acacia myrtifolia (Sm.) Willd. [ 2 / 3 ]	Acacia pycnocephala Maslin [ 2 / 3 ]	Acacia willdenowiana H.L.Wendl. [ 2 / 2 ]	Acacia assimilis S.Moore [ 1 / 2 ]	Acacia baxteri Benth. [ 1 / 1 ]	Acacia brachyclada W.Fitzg. [ 1 / 1 ]	Acacia cochlearis (Labill.) H.L.Wendl. [ 1 / 2 ]	Acacia consobrina R.S.Cowan & Maslin [ 1 / 1 ]	Acacia cupularis Domin [ 1 / 1 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 1 ]	Acacia errabunda Maslin [ 1 / 1 ]	Acacia ferocior Maiden [ 1 / 1 ]	Acacia imparilis Maslin [ 1 / 1 ]	Acacia maxwellii Maiden & Blakely [ 1 / 1 ]	Acacia microbotrya Benth. [ 1 / 1 ]	Acacia papulosa R.S.Cowan & Maslin [ 1 / 1 ]	Acacia pulchella R.Br. [ 1 / 1 ]	Acacia pulviniformis Maiden & Blakely [ 1 / 1 ]	Acacia saligna (Labill.) H.L.Wendl. [ 1 / 1 ]	Acacia triptycha F.Muell. ex Benth. [ 1 / 2 ]	Acacia urophylla Benth. ex Lindl. [ 1 / 1 ]	Acacia varia Maslin [ 1 / 1 ]
-35.0,-34.0	+119.0,+120.0	UNSPECIFIED	10	12	57	Acacia cochlearis (Labill.) H.L.Wendl. [ 2 / 2 ]	Acacia myrtifolia (Sm.) Willd. [ 2 / 9 ]	Acacia browniana H.L.Wendl. [ 1 / 6 ]	Acacia cedroides Benth. [ 1 / 2 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 5 ]	Acacia harveyi Benth. [ 1 / 8 ]	Acacia papulosa R.S.Cowan & Maslin [ 1 / 6 ]	Acacia simulans Maslin [ 1 / 1 ]	Acacia subcaerulea Lindl. [ 1 / 4 ]	Acacia varia Maslin [ 1 / 14 ]
-35.0,-34.0	+119.0,+120.0	1500-1899	1	1	1	Acacia dictyoneura E.Pritz. [ 1 / 1 ]
-35.0,-34.0	+119.0,+120.0	1900-1969	26	41	82	Acacia cedroides Benth. [ 7 / 14 ]	Acacia gonophylla Benth. [ 3 / 9 ]	Acacia heteroclita Meisn. [ 3 / 4 ]	Acacia assimilis S.Moore [ 2 / 3 ]	Acacia cochlearis (Labill.) H.L.Wendl. [ 2 / 3 ]	Acacia crispula Benth. [ 2 / 8 ]	Acacia glaucoptera Benth. [ 2 / 2 ]	Acacia harveyi Benth. [ 2 / 7 ]	Acacia chrysocephala Maslin [ 1 / 1 ]	Acacia consobrina R.S.Cowan & Maslin [ 1 / 10 ]	Acacia crassiuscula H.L.Wendl. [ 1 / 2 ]	Acacia cupularis Domin [ 1 / 1 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 1 ]	Acacia empelioclada Maslin [ 1 / 1 ]	Acacia errabunda Maslin [ 1 / 1 ]	Acacia leioderma Maslin [ 1 / 1 ]	Acacia littorea Maslin [ 1 / 1 ]	Acacia myrtifolia (Sm.) Willd. [ 1 / 1 ]	Acacia octonervia R.S.Cowan & Maslin [ 1 / 2 ]	Acacia papulosa R.S.Cowan & Maslin [ 1 / 1 ]	Acacia phlebopetala Maslin [ 1 / 1 ]	Acacia rostellifera Benth. [ 1 / 1 ]	Acacia saligna (Labill.) H.L.Wendl. [ 1 / 3 ]	Acacia simulans Maslin [ 1 / 1 ]	Acacia squamata Lindl. [ 1 / 1 ]	Acacia varia Maslin [ 1 / 2 ]
-35.0,-34.0	+119.0,+120.0	1970-1999	54	205	445	Acacia cedroides Benth. [ 16 / 47 ]	Acacia harveyi Benth. [ 14 / 69 ]	Acacia simulans Maslin [ 12 / 24 ]	Acacia subcaerulea Lindl. [ 12 / 26 ]	Acacia cochlearis (Labill.) H.L.Wendl. [ 11 / 13 ]	Acacia littorea Maslin [ 10 / 27 ]	Acacia empelioclada Maslin [ 7 / 14 ]	Acacia varia Maslin [ 7 / 12 ]	Acacia delphina Maslin [ 6 / 10 ]	Acacia glaucoptera Benth. [ 6 / 7 ]	Acacia gonophylla Benth. [ 6 / 13 ]	Acacia heteroclita Meisn. [ 6 / 11 ]	Acacia myrtifolia (Sm.) Willd. [ 6 / 9 ]	Acacia saligna (Labill.) H.L.Wendl. [ 6 / 19 ]	Acacia crassiuscula H.L.Wendl. [ 5 / 7 ]	Acacia phlebopetala Maslin [ 5 / 8 ]	Acacia pulchella R.Br. [ 5 / 10 ]	Acacia chrysocephala Maslin [ 4 / 4 ]	Acacia cupularis Domin [ 4 / 6 ]	Acacia leioderma Maslin [ 4 / 4 ]	Acacia redolens Maslin [ 4 / 9 ]	Acacia crispula Benth. [ 3 / 7 ]	Acacia laricina Meisn. [ 3 / 4 ]	Acacia moirii E.Pritz. [ 3 / 4 ]	Acacia acellerata Maiden & Blakely [ 2 / 5 ]	Acacia aemula Maslin [ 2 / 3 ]	Acacia disticha Maslin [ 2 / 13 ]	Acacia ligulata A.Cunn. ex Benth. [ 2 / 2 ]	Acacia microbotrya Benth. [ 2 / 7 ]	Acacia mimica R.S.Cowan & Maslin [ 2 / 5 ]	Acacia sulcata R.Br. [ 2 / 2 ]	Acacia tetanophylla Maslin [ 2 / 2 ]	Acacia unifissilis Court [ 2 / 3 ]	Acacia verricula R.S.Cowan & Maslin [ 2 / 5 ]	Acacia assimilis S.Moore [ 1 / 1 ]	Acacia bidentata Benth. [ 1 / 1 ]	Acacia bifaria Maslin [ 1 / 1 ]	Acacia biflora R.Br. [ 1 / 1 ]	Acacia brachyclada W.Fitzg. [ 1 / 1 ]	Acacia consobrina R.S.Cowan & Maslin [ 1 / 2 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 1 ]	Acacia dermatophylla Benth. [ 1 / 1 ]	Acacia drummondii Lindl. [ 1 / 2 ]	Acacia gonoclada F.Muell. [ 1 / 1 ]	Acacia ingrata Benth. [ 1 / 4 ]	Acacia lasiocarpa Benth. [ 1 / 1 ]	Acacia nitidula Benth. [ 1 / 1 ]	Acacia octonervia R.S.Cowan & Maslin [ 1 / 1 ]	Acacia patagiata R.S.Cowan & Maslin [ 1 / 3 ]	Acacia pravifolia F.Muell. [ 1 / 2 ]	Acacia robiniae Maslin [ 1 / 7 ]	Acacia spongolitica R.S.Cowan & Maslin [ 1 / 1 ]	Acacia triptycha F.Muell. ex Benth. [ 1 / 1 ]	Acacia viscifolia Maiden & Blakely [ 1 / 1 ]
-35.0,-34.0	+119.0,+120.0	2000-2017	16	20	28	Acacia cochlearis (Labill.) H.L.Wendl. [ 2 / 3 ]	Acacia crispula Benth. [ 2 / 3 ]	Acacia cyclops A.Cunn. ex G.Don [ 2 / 2 ]	Acacia empelioclada Maslin [ 2 / 2 ]	Acacia aemula Maslin [ 1 / 1 ]	Acacia cedroides Benth. [ 1 / 1 ]	Acacia chamaeleon Maslin [ 1 / 2 ]	Acacia crassiuscula H.L.Wendl. [ 1 / 2 ]	Acacia cupularis Domin [ 1 / 1 ]	Acacia disticha Maslin [ 1 / 2 ]	Acacia gonophylla Benth. [ 1 / 1 ]	Acacia heteroclita Meisn. [ 1 / 1 ]	Acacia laricina Meisn. [ 1 / 1 ]	Acacia littorea Maslin [ 1 / 1 ]	Acacia saligna (Labill.) H.L.Wendl. [ 1 / 3 ]	Acacia subcaerulea Lindl. [ 1 / 2 ]
-35.0,-34.0	+120.0,+121.0	2000-2017	1	1	1	Acacia argutifolia Maslin [ 1 / 1 ]
-35.0,-34.0	+121.0,+122.0	UNSPECIFIED	1	1	2	Acacia triptycha F.Muell. ex Benth. [ 1 / 2 ]
-35.0,-34.0	+121.0,+122.0	1900-1969	2	2	2	Acacia conniana Maslin [ 1 / 1 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 1 ]
-35.0,-34.0	+121.0,+122.0	1970-1999	1	1	3	Acacia myrtifolia (Sm.) Willd. [ 1 / 3 ]
-35.0,-34.0	+121.0,+122.0	2000-2017	1	1	1	Acacia heteroclita Meisn. [ 1 / 1 ]
-35.0,-34.0	+122.0,+123.0	UNSPECIFIED	2	2	10	Acacia crassiuscula H.L.Wendl. [ 1 / 6 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 4 ]
-35.0,-34.0	+122.0,+123.0	1900-1969	8	16	30	Acacia nigricans (Labill.) R.Br. [ 4 / 4 ]	Acacia incanicarpa A.R.Chapm. & Maslin [ 3 / 10 ]	Acacia cupularis Domin [ 2 / 4 ]	Acacia saligna (Labill.) H.L.Wendl. [ 2 / 3 ]	Acacia subcaerulea Lindl. [ 2 / 3 ]	Acacia biflora R.Br. [ 1 / 2 ]	Acacia conniana Maslin [ 1 / 1 ]	Acacia myrtifolia (Sm.) Willd. [ 1 / 3 ]
-35.0,-34.0	+122.0,+123.0	1970-1999	7	18	21	Acacia incanicarpa A.R.Chapm. & Maslin [ 8 / 8 ]	Acacia subcaerulea Lindl. [ 3 / 4 ]	Acacia cochlearis (Labill.) H.L.Wendl. [ 2 / 4 ]	Acacia conniana Maslin [ 2 / 2 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 1 ]	Acacia myrtifolia (Sm.) Willd. [ 1 / 1 ]	Acacia nigricans (Labill.) R.Br. [ 1 / 1 ]
-35.0,-34.0	+122.0,+123.0	2000-2017	6	9	13	Acacia nigricans (Labill.) R.Br. [ 3 / 3 ]	Acacia myrtifolia (Sm.) Willd. [ 2 / 3 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 3 ]	Acacia incanicarpa A.R.Chapm. & Maslin [ 1 / 1 ]	Acacia nitidula Benth. [ 1 / 2 ]	Acacia subcaerulea Lindl. [ 1 / 1 ]
-35.0,-34.0	+123.0,+124.0	UNSPECIFIED	2	2	26	Acacia crispula Benth. [ 1 / 22 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 4 ]
-35.0,-34.0	+123.0,+124.0	1900-1969	5	5	10	Acacia anceps DC. [ 1 / 1 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 1 ]	Acacia nigricans (Labill.) R.Br. [ 1 / 4 ]	Acacia nitidula Benth. [ 1 / 2 ]	Acacia rostellifera Benth. [ 1 / 2 ]
-35.0,-34.0	+123.0,+124.0	1970-1999	11	22	46	Acacia rostellifera Benth. [ 7 / 19 ]	Acacia nitidula Benth. [ 3 / 5 ]	Acacia conniana Maslin [ 2 / 4 ]	Acacia myrtifolia (Sm.) Willd. [ 2 / 6 ]	Acacia subcaerulea Lindl. [ 2 / 3 ]	Acacia anceps DC. [ 1 / 1 ]	Acacia crassiuscula H.L.Wendl. [ 1 / 1 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 3 ]	Acacia ligulata A.Cunn. ex Benth. [ 1 / 1 ]	Acacia nigricans (Labill.) R.Br. [ 1 / 2 ]	Acacia triptycha F.Muell. ex Benth. [ 1 / 1 ]
-35.0,-34.0	+123.0,+124.0	2000-2017	3	3	3	Acacia anceps DC. [ 1 / 1 ]	Acacia cyclops A.Cunn. ex G.Don [ 1 / 1 ]	Acacia heteroclita Meisn. [ 1 / 1 ]
-35.0,-34.0	+128.0,+129.0	UNSPECIFIED	1	1	1	Acacia oswaldii F.Muell. [ 1 / 1 ]
-35.0,-34.0	+134.0,+135.0	UNSPECIFIED	1	1	1	Acacia microcarpa F.Muell. [ 1 / 1 ]
-35.0,-34.0	+135.0,+136.0	UNSPECIFIED	22	40	286	Acacia gillii Maiden & Blakely [ 5 / 122 ]	Acacia farinosa Lindl. [ 4 / 18 ]	Acacia halliana Maslin [ 4 / 15 ]	Acacia paradoxa DC. [ 3 / 6 ]	Acacia spinescens Benth. [ 3 / 28 ]	Acacia acinacea Lindl. [ 2 / 2 ]	Acacia dodonaeifolia (Pers.) Balb. [ 2 / 17 ]	Acacia ligulata A.Cunn. ex Benth. [ 2 / 6 ]	Acacia nematophylla F.Muell. ex Benth. [ 2 / 25 ]	Acacia alcockii Maslin & Whibley [ 1 / 11 ]	Acacia cupularis Domin [ 1 / 6 ]	Acacia enterocarpa R.V.Sm. [ 1 / 5 ]	Acacia euthycarpa (J.M.Black) J.M.Black [ 1 / 3 ]	Acacia imbricata F.Muell. [ 1 / 3 ]	Acacia iteaphylla F.Muell. ex Benth. [ 1 / 2 ]	Acacia leiophylla Benth. [ 1 / 2 ]	Acacia longifolia (Andrews) Willd. [ 1 / 2 ]	Acacia pinguifolia J.M.Black [ 1 / 1 ]	Acacia rupicola F.Muell. ex Benth. [ 1 / 7 ]	Acacia sclerophylla Lindl. [ 1 / 1 ]	Acacia triquetra Benth. [ 1 / 1 ]	Acacia whibleyana R.S.Cowan & Maslin [ 1 / 3 ]
-35.0,-34.0	+135.0,+136.0	1500-1899	6	6	7	Acacia anceps DC. [ 1 / 1 ]	Acacia ancistrophylla C.R.P.Andrews [ 1 / 2 ]	Acacia dodonaeifolia (Pers.) Balb. [ 1 / 1 ]	Acacia gillii Maiden & Blakely [ 1 / 1 ]	Acacia paradoxa DC. [ 1 / 1 ]	Acacia spinescens Benth. [ 1 / 1 ]
-35.0,-34.0	+135.0,+136.0	1900-1969	36	307	505	Acacia gillii Maiden & Blakely [ 22 / 43 ]	Acacia longifolia (Andrews) Willd. [ 22 / 43 ]	Acacia rupicola F.Muell. ex Benth. [ 18 / 33 ]	Acacia dodonaeifolia (Pers.) Balb. [ 16 / 25 ]	Acacia nematophylla F.Muell. ex Benth. [ 16 / 27 ]	Acacia euthycarpa (J.M.Black) J.M.Black [ 15 / 32 ]	Acacia myrtifolia (Sm.) Willd. [ 15 / 22 ]	Acacia triquetra Benth. [ 15 / 20 ]	Acacia anceps DC. [ 14 / 16 ]	Acacia spinescens Benth. [ 14 / 19 ]	Acacia imbricata F.Muell. [ 13 / 16 ]	Acacia microcarpa F.Muell. [ 11 / 17 ]	Acacia alcockii Maslin & Whibley [ 10 / 14 ]	Acacia paradoxa DC. [ 10 / 19 ]	Acacia leiophylla Benth. [ 9 / 16 ]	Acacia pinguifolia J.M.Black [ 9 / 15 ]	Acacia farinosa Lindl. [ 8 / 14 ]	Acacia pycnantha Benth. [ 8 / 12 ]	Acacia halliana Maslin [ 7 / 9 ]	Acacia cupularis Domin [ 6 / 8 ]	Acacia rigens A.Cunn. ex G.Don [ 6 / 26 ]	Acacia brachybotrya Benth. [ 5 / 6 ]	Acacia iteaphylla F.Muell. ex Benth. [ 5 / 6 ]	Acacia ligulata A.Cunn. ex Benth. [ 5 / 9 ]	Acacia notabilis F.Muell. [ 5 / 10 ]	Acacia enterocarpa R.V.Sm. [ 4 / 5 ]	Acacia melanoxylon R.Br. [ 3 / 3 ]	Acacia sclerophylla Lindl. [ 3 / 3 ]	Acacia calamifolia Sweet ex Lindl. [ 2 / 2 ]	Acacia continua Benth. [ 2 / 2 ]	Acacia mearnsii De Wild. [ 2 / 5 ]	Acacia oswaldii F.Muell. [ 2 / 2 ]	Acacia whibleyana R.S.Cowan & Maslin [ 2 / 3 ]	Acacia dodonaeifolia Willd. [ 1 / 1 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 1 ]	Acacia wilhelmiana F.Muell. [ 1 / 1 ]
-35.0,-34.0	+135.0,+136.0	1970-1999	35	576	2496	Acacia gillii Maiden & Blakely [ 58 / 232 ]	Acacia pinguifolia J.M.Black [ 52 / 85 ]	Acacia nematophylla F.Muell. ex Benth. [ 38 / 109 ]	Acacia pycnantha Benth. [ 38 / 459 ]	Acacia rupicola F.Muell. ex Benth. [ 37 / 175 ]	Acacia myrtifolia (Sm.) Willd. [ 34 / 131 ]	Acacia paradoxa DC. [ 31 / 215 ]	Acacia spinescens Benth. [ 31 / 174 ]	Acacia imbricata F.Muell. [ 27 / 101 ]	Acacia cupularis Domin [ 25 / 57 ]	Acacia alcockii Maslin & Whibley [ 22 / 71 ]	Acacia dodonaeifolia (Pers.) Balb. [ 18 / 59 ]	Acacia longifolia (Andrews) Willd. [ 18 / 62 ]	Acacia calamifolia Sweet ex Lindl. [ 17 / 89 ]	Acacia leiophylla Benth. [ 16 / 57 ]	Acacia anceps DC. [ 15 / 29 ]	Acacia triquetra Benth. [ 15 / 73 ]	Acacia farinosa Lindl. [ 14 / 30 ]	Acacia sclerophylla Lindl. [ 13 / 60 ]	Acacia euthycarpa (J.M.Black) J.M.Black [ 11 / 28 ]	Acacia acinacea Lindl. [ 6 / 60 ]	Acacia ligulata A.Cunn. ex Benth. [ 6 / 9 ]	Acacia microcarpa F.Muell. [ 6 / 24 ]	Acacia cyclops A.Cunn. ex G.Don [ 5 / 41 ]	Acacia enterocarpa R.V.Sm. [ 4 / 7 ]	Acacia halliana Maslin [ 4 / 18 ]	Acacia brachybotrya Benth. [ 3 / 6 ]	Acacia mearnsii De Wild. [ 3 / 6 ]	Acacia iteaphylla F.Muell. ex Benth. [ 2 / 3 ]	Acacia rigens A.Cunn. ex G.Don [ 2 / 6 ]	Acacia continua Benth. [ 1 / 5 ]	Acacia dodonaeifolia Willd. [ 1 / 3 ]	Acacia notabilis F.Muell. [ 1 / 4 ]	Acacia uncifolia (J.M.Black) O'Leary [ 1 / 7 ]	Acacia whibleyana R.S.Cowan & Maslin [ 1 / 1 ]
